User ID,Name,Email Address,Username,Date of Birth,Location,Membership Start Date,Membership End Date,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,Membership Duration (Days),Age,Days Since Membership Start,Gender__Female,Gender__Male,Plan__Annual,Plan__Monthly,Uses_Mobile,Uses_Desktop,Uses_Tablet,Uses_Smart TV,Genre_['Documentary'],Genre_['Horror'],Genre_['Comedy'],Genre_['Action'],Genre_['Drama'],Genre_['Sci-Fi'],Genre_['Romance'],Churned
398,Chelsea Terrell,irodriguez@example.org,irodriguez,1961-09-29,South Travis,2024-01-22,2025-01-21,Visa,Manual,Regular,['Clothing'],['Horror'],['Smart TV'],Low,4.7,4,365,64,365,True,False,False,True,0,0,0,1,0,1,0,0,0,0,0,1
399,Kevin Bridges,acline@example.org,acline,1963-03-07,East Joshuaburgh,2024-01-26,2025-01-25,Visa,Auto-renew,Frequent,['Books'],['Romance'],['Smart TV'],High,3.2,2,365,62,361,False,True,False,True,0,0,0,1,0,0,0,0,0,0,1,0
400,Steven Moody,kimberly19@example.com,kimberly19,1986-06-24,Lake William,2024-04-13,2025-04-13,Amex,Manual,Occasional,['Clothing'],['Comedy'],['Smart TV'],High,4.4,7,365,39,283,False,True,True,False,0,0,0,1,0,0,1,0,0,0,0,0
401,Gina Aguilar,troy03@example.com,troy03,1994-10-15,Karenborough,2024-01-29,2025-01-28,Visa,Manual,Occasional,['Books'],['Romance'],['Smartphone'],High,4.8,2,365,31,358,False,True,False,True,0,0,0,0,0,0,0,0,0,0,1,0
402,Olivia Harper,twilliams@example.com,twilliams,2004-06-22,Port Charles,2024-02-27,2025-02-26,Amex,Auto-renew,Frequent,['Electronics'],['Documentary'],['Smartphone'],High,4.0,6,365,21,329,True,False,True,False,0,0,0,0,1,0,0,0,0,0,0,0
403,Christian Pruitt,andrea81@example.com,andrea81,1999-01-16,Amandamouth,2024-02-10,2025-02-09,Amex,Manual,Occasional,['Books'],['Sci-Fi'],['Tablet'],Medium,4.2,0,365,26,346,False,True,False,True,0,0,1,0,0,0,0,0,0,1,0,0
404,Mark Rojas,marshlori@example.net,marshlori,1942-11-03,Parkerfort,2024-03-13,2025-03-13,Visa,Manual,Frequent,['Clothing'],['Drama'],['Smart TV'],High,4.7,5,365,83,314,True,False,True,False,0,0,0,1,0,0,0,0,1,0,0,0
405,Dr. Kelly Burgess,yatesmichael@example.net,yatesmichael,2003-01-28,West Jillstad,2024-02-15,2025-02-14,Mastercard,Auto-renew,Occasional,['Electronics'],['Horror'],['Smartphone'],Low,3.1,0,365,22,341,False,True,False,True,0,0,0,0,0,1,0,0,0,0,0,0
406,Kiara Herrera,koconnor@example.com,koconnor,1954-07-17,Simsland,2024-02-07,2025-02-06,Mastercard,Manual,Frequent,['Clothing'],['Action'],['Smartphone'],Low,3.1,4,365,71,349,False,True,False,True,0,0,0,0,0,0,0,1,0,0,0,0
407,Christina Steele,pfoster@example.net,pfoster,1941-01-29,Ryanburgh,2024-01-20,2025-01-19,Visa,Auto-renew,Regular,['Books'],['Horror'],['Tablet'],Medium,4.1,0,365,84,367,True,False,False,True,0,0,1,0,0,1,0,0,0,0,0,1
408,Thomas Espinoza,ycoleman@example.com,ycoleman,1951-03-30,Boyerville,2024-01-14,2025-01-13,Mastercard,Auto-renew,Frequent,['Electronics'],['Romance'],['Tablet'],High,4.1,9,365,74,373,True,False,True,False,0,0,1,0,0,0,0,0,0,0,1,1
409,Joseph Young,moyerkatherine@example.org,moyerkatherine,1958-10-26,New Pamela,2024-03-08,2025-03-08,Mastercard,Manual,Regular,['Clothing'],['Documentary'],['Tablet'],Low,4.1,9,365,67,319,True,False,False,True,0,0,1,0,1,0,0,0,0,0,0,0
410,Carlos Taylor,brandon60@example.net,brandon60,1964-12-17,Roachville,2024-01-22,2025-01-21,Amex,Auto-renew,Regular,['Electronics'],['Comedy'],['Smartphone'],Medium,4.6,6,365,61,365,True,False,False,True,0,0,0,0,0,0,1,0,0,0,0,1
411,Christine Davis,meghan96@example.net,meghan96,1956-09-10,East Christopherton,2024-01-10,2025-01-09,Mastercard,Auto-renew,Occasional,['Clothing'],['Horror'],['Smartphone'],Medium,4.4,8,365,69,377,True,False,False,True,0,0,0,0,0,1,0,0,0,0,0,1
412,Mark Lee,harperpatricia@example.com,harperpatricia,1934-04-03,East Carolyn,2024-03-07,2025-03-07,Amex,Auto-renew,Regular,['Electronics'],['Action'],['Tablet'],High,3.5,3,365,91,320,False,True,True,False,0,0,1,0,0,0,0,1,0,0,0,0
413,Matthew Johnson,carmen60@example.org,carmen60,1971-04-23,South Nicoleport,2024-03-21,2025-03-21,Visa,Auto-renew,Frequent,['Electronics'],['Comedy'],['Smartphone'],High,4.7,1,365,54,306,False,True,False,True,0,0,0,0,0,0,1,0,0,0,0,0
414,Katrina Hampton,eileenwilliams@example.com,eileenwilliams,1975-03-13,Port Michael,2024-02-24,2025-02-23,Visa,Auto-renew,Occasional,['Books'],['Comedy'],['Smart TV'],High,4.7,7,365,50,332,False,True,True,False,0,0,0,1,0,0,1,0,0,0,0,0
415,Russell Becker,williamstheresa@example.org,williamstheresa,1975-03-22,Whitebury,2024-03-28,2025-03-28,Amex,Manual,Occasional,['Clothing'],['Drama'],['Smartphone'],High,3.3,6,365,50,299,True,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0
416,Katie Morris,duncanfelicia@example.net,duncanfelicia,1981-12-25,Deleontown,2024-02-29,2025-02-28,Amex,Manual,Frequent,['Electronics'],['Documentary'],['Smartphone'],High,3.5,1,365,44,327,False,True,False,True,0,0,0,0,1,0,0,0,0,0,0,0
417,Zachary Mccoy,sanchezerin@example.net,sanchezerin,1987-01-27,West Emilyborough,2024-02-05,2025-02-04,Visa,Manual,Regular,['Books'],['Sci-Fi'],['Smartphone'],High,3.4,6,365,38,351,False,True,False,True,0,0,0,0,0,0,0,0,0,1,0,0
418,Leslie Peters,ktaylor@example.org,ktaylor,1968-03-30,Lake James,2024-02-19,2025-02-18,Mastercard,Manual,Frequent,['Books'],['Romance'],['Smart TV'],High,3.5,2,365,57,337,False,True,False,True,0,0,0,1,0,0,0,0,0,0,1,0
419,Christina Patterson,ethanhall@example.org,ethanhall,1985-11-04,Rogersland,2024-03-16,2025-03-16,Amex,Manual,Regular,['Electronics'],['Comedy'],['Smartphone'],High,3.5,10,365,40,311,True,False,False,True,0,0,0,0,0,0,1,0,0,0,0,0
420,Kyle Williams,xreyes@example.net,xreyes,1940-02-27,Lopezmouth,2024-04-02,2025-04-02,Visa,Manual,Occasional,['Books'],['Action'],['Smartphone'],Low,4.7,6,365,85,294,False,True,False,True,0,0,0,0,0,0,0,1,0,0,0,0
421,Brian Campos,aliciamckinney@example.com,aliciamckinney,1998-12-26,Wallsfurt,2024-04-04,2025-04-04,Amex,Manual,Occasional,['Electronics'],['Drama'],['Smart TV'],Low,3.9,1,365,27,292,True,False,True,False,0,0,0,1,0,0,0,0,1,0,0,0
422,Susan Hanson,williammcintyre@example.com,williammcintyre,1956-03-08,Cameronside,2024-01-30,2025-01-29,Visa,Auto-renew,Regular,['Books'],['Comedy'],['Smart TV'],Low,4.3,4,365,69,357,False,True,False,True,0,0,0,1,0,0,1,0,0,0,0,0
423,Kathy Patterson,evelynbullock@example.net,evelynbullock,1986-08-17,New Courtneyton,2024-03-25,2025-03-25,Mastercard,Auto-renew,Frequent,['Clothing'],['Horror'],['Tablet'],Medium,4.5,7,365,39,302,False,True,True,False,0,0,1,0,0,1,0,0,0,0,0,0
424,Ann Jackson,hollymccarty@example.net,hollymccarty,1967-12-04,Port Amy,2024-03-25,2025-03-25,Mastercard,Auto-renew,Occasional,['Electronics'],['Sci-Fi'],['Tablet'],High,3.1,2,365,58,302,True,False,True,False,0,0,1,0,0,0,0,0,0,1,0,0
425,John Edwards,nolancheryl@example.net,nolancheryl,1944-08-31,Randallhaven,2024-02-16,2025-02-15,Visa,Manual,Occasional,['Clothing'],['Sci-Fi'],['Smartphone'],Low,4.8,4,365,81,340,False,True,False,True,0,0,0,0,0,0,0,0,0,1,0,0
426,Mary Stewart,barbara18@example.net,barbara18,1969-12-31,Lake Ryan,2024-02-15,2025-02-14,Amex,Auto-renew,Regular,['Clothing'],['Romance'],['Tablet'],Low,4.8,9,365,56,341,False,True,False,True,0,0,1,0,0,0,0,0,0,0,1,0
427,James Benson,gmay@example.org,gmay,1942-05-11,Steinfort,2024-03-29,2025-03-29,Mastercard,Manual,Regular,['Books'],['Drama'],['Tablet'],Low,3.8,5,365,83,298,True,False,True,False,0,0,1,0,0,0,0,0,1,0,0,0
428,Anthony Ramirez,wardkelly@example.net,wardkelly,2001-07-05,Jonesborough,2024-01-30,2025-01-29,Amex,Auto-renew,Frequent,['Electronics'],['Drama'],['Smartphone'],High,4.6,6,365,24,357,False,True,True,False,0,0,0,0,0,0,0,0,1,0,0,0
429,Wayne Walker,andrewsjames@example.org,andrewsjames,1956-04-13,Kurtstad,2024-01-12,2025-01-11,Mastercard,Manual,Regular,['Electronics'],['Action'],['Smartphone'],Medium,3.0,9,365,69,375,False,True,True,False,0,0,0,0,0,0,0,1,0,0,0,1
430,David Osborne,lambertkimberly@example.com,lambertkimberly,1998-09-22,Johntown,2024-04-05,2025-04-05,Mastercard,Auto-renew,Frequent,['Electronics'],['Romance'],['Smartphone'],Medium,3.1,4,365,27,291,False,True,False,True,0,0,0,0,0,0,0,0,0,0,1,0
431,Dana Scott,matthewhayden@example.com,matthewhayden,1955-10-22,Austinside,2024-02-11,2025-02-10,Amex,Manual,Occasional,['Clothing'],['Horror'],['Smartphone'],High,4.3,4,365,70,345,False,True,True,False,0,0,0,0,0,1,0,0,0,0,0,0
432,Madison Shaw,edwardanderson@example.com,edwardanderson,1943-10-01,Lake Timothy,2024-02-21,2025-02-20,Mastercard,Auto-renew,Frequent,['Electronics'],['Action'],['Smart TV'],High,4.7,6,365,82,335,True,False,False,True,0,0,0,1,0,0,0,1,0,0,0,0
433,Tanya Hall,sandovalmarco@example.org,sandovalmarco,1990-04-19,South Scottburgh,2024-03-28,2025-03-28,Amex,Manual,Regular,['Clothing'],['Sci-Fi'],['Tablet'],Medium,4.0,4,365,35,299,False,True,True,False,0,0,1,0,0,0,0,0,0,1,0,0
434,William Rangel,mahoneyanthony@example.com,mahoneyanthony,1955-10-30,Vanessastad,2024-01-03,2025-01-02,Mastercard,Auto-renew,Regular,['Books'],['Drama'],['Smart TV'],Low,4.0,10,365,70,384,True,False,True,False,0,0,0,1,0,0,0,0,1,0,0,1
435,Tanya Ramirez,arnoldlinda@example.org,arnoldlinda,1994-11-29,Lake Matthewtown,2024-04-09,2025-04-09,Amex,Auto-renew,Occasional,['Electronics'],['Drama'],['Smart TV'],High,3.9,5,365,31,287,True,False,True,False,0,0,0,1,0,0,0,0,1,0,0,0
436,Mary Jones,imayer@example.net,imayer,1962-02-14,New Joseph,2024-02-06,2025-02-05,Visa,Manual,Regular,['Clothing'],['Documentary'],['Smartphone'],Medium,4.8,0,365,63,350,True,False,True,False,0,0,0,0,1,0,0,0,0,0,0,0
437,Dawn Malone,ggilbert@example.net,ggilbert,1966-12-07,Victoriaton,2024-03-09,2025-03-09,Mastercard,Auto-renew,Regular,['Electronics'],['Action'],['Smartphone'],Medium,4.6,9,365,59,318,True,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0
438,Sherry Benson,aaron70@example.net,aaron70,1986-11-04,North Mariotown,2024-01-18,2025-01-17,Mastercard,Auto-renew,Regular,['Clothing'],['Action'],['Tablet'],Low,4.7,3,365,39,369,False,True,True,False,0,0,1,0,0,0,0,1,0,0,0,1
439,Sarah Saunders,hjones@example.com,hjones,1969-05-07,Annchester,2024-03-29,2025-03-29,Mastercard,Manual,Occasional,['Electronics'],['Action'],['Smart TV'],Medium,4.5,7,365,56,298,False,True,False,True,0,0,0,1,0,0,0,1,0,0,0,0
440,Andrew Castro,zacharyhuff@example.org,zacharyhuff,1947-08-07,North Timothychester,2024-03-06,2025-03-06,Visa,Manual,Frequent,['Books'],['Comedy'],['Tablet'],High,5.0,7,365,78,321,False,True,True,False,0,0,1,0,0,0,1,0,0,0,0,0
441,Pamela Martinez,mario50@example.org,mario50,1994-09-15,East Jasmine,2024-01-19,2025-01-18,Mastercard,Auto-renew,Frequent,['Electronics'],['Horror'],['Smart TV'],High,3.5,4,365,31,368,False,True,False,True,0,0,0,1,0,1,0,0,0,0,0,1
442,Debra Davis,laceybrown@example.net,laceybrown,1975-11-10,Lake Jennifer,2024-04-05,2025-04-05,Amex,Manual,Regular,['Electronics'],['Sci-Fi'],['Smartphone'],Low,4.9,2,365,50,291,True,False,True,False,0,0,0,0,0,0,0,0,0,1,0,0
443,Terry Jones,kayleearroyo@example.net,kayleearroyo,1976-03-26,Matthewfurt,2024-01-28,2025-01-27,Mastercard,Auto-renew,Regular,['Books'],['Romance'],['Smart TV'],High,4.6,9,365,49,359,False,True,True,False,0,0,0,1,0,0,0,0,0,0,1,0
444,Brent Key,sburke@example.com,sburke,1957-04-24,Gonzalezland,2024-01-08,2025-01-07,Amex,Manual,Frequent,['Books'],['Romance'],['Smart TV'],Medium,3.5,5,365,68,379,False,True,True,False,0,0,0,1,0,0,0,0,0,0,1,1
445,Matthew Perez,jason06@example.org,jason06,1943-01-25,Rachelbury,2024-03-07,2025-03-07,Amex,Auto-renew,Occasional,['Electronics'],['Action'],['Smartphone'],Medium,3.1,0,365,82,320,True,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0
446,Anne Green,ycase@example.com,ycase,1936-09-11,South Alexander,2024-03-09,2025-03-09,Mastercard,Auto-renew,Regular,['Electronics'],['Romance'],['Smartphone'],Medium,3.4,7,365,89,318,False,True,True,False,0,0,0,0,0,0,0,0,0,0,1,0
447,Dawn Parker,gschaefer@example.net,gschaefer,2000-12-15,Andrewville,2024-01-29,2025-01-28,Mastercard,Manual,Occasional,['Electronics'],['Romance'],['Smartphone'],Medium,4.1,10,365,25,358,False,True,False,True,0,0,0,0,0,0,0,0,0,0,1,0
448,Jennifer French,kwilson@example.net,kwilson,1944-01-20,East Sheryl,2024-02-04,2025-02-03,Visa,Auto-renew,Frequent,['Electronics'],['Romance'],['Smartphone'],Medium,3.8,7,365,81,352,True,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0
449,Jerry Cross,wwilson@example.com,wwilson,1956-06-02,West Jasmine,2024-02-29,2025-02-28,Mastercard,Manual,Regular,['Clothing'],['Action'],['Smart TV'],High,3.8,7,365,69,327,True,False,True,False,0,0,0,1,0,0,0,1,0,0,0,0
450,Michael Collins,bryantjennifer@example.org,bryantjennifer,1935-11-18,Thompsonton,2024-02-28,2025-02-27,Amex,Manual,Frequent,['Electronics'],['Drama'],['Smartphone'],Low,4.1,4,365,90,328,True,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0
451,Jessica Fleming,jenniferrivera@example.org,jenniferrivera,1934-03-19,South Christopherburgh,2024-03-12,2025-03-12,Mastercard,Manual,Regular,['Electronics'],['Drama'],['Tablet'],Medium,4.7,2,365,91,315,False,True,True,False,0,0,1,0,0,0,0,0,1,0,0,0
452,James Horn,petercook@example.com,petercook,1957-06-04,Maureenmouth,2024-03-14,2025-03-14,Mastercard,Manual,Occasional,['Electronics'],['Action'],['Smartphone'],High,3.5,10,365,68,313,False,True,True,False,0,0,0,0,0,0,0,1,0,0,0,0
453,David Simpson,alexandrashelton@example.org,alexandrashelton,1982-12-29,Jamesview,2024-01-21,2025-01-20,Mastercard,Auto-renew,Occasional,['Electronics'],['Sci-Fi'],['Tablet'],Low,5.0,1,365,43,366,False,True,True,False,0,0,1,0,0,0,0,0,0,1,0,1
454,James Perez,mhardy@example.org,mhardy,1989-01-30,Riceton,2024-01-27,2025-01-26,Visa,Auto-renew,Frequent,['Electronics'],['Action'],['Smartphone'],High,4.2,5,365,36,360,True,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0
455,Vincent Alvarado,morgansoto@example.org,morgansoto,1940-02-20,Cassandramouth,2024-01-07,2025-01-06,Visa,Auto-renew,Frequent,['Electronics'],['Drama'],['Smartphone'],High,3.3,6,365,85,380,True,False,True,False,0,0,0,0,0,0,0,0,1,0,0,1
456,Nancy Clark,jameskim@example.com,jameskim,1989-11-12,East Thomasfort,2024-03-23,2025-03-23,Visa,Manual,Regular,['Electronics'],['Drama'],['Smartphone'],Low,4.3,8,365,36,304,False,True,True,False,0,0,0,0,0,0,0,0,1,0,0,0
457,Jackson Owens,ramoskayla@example.net,ramoskayla,1954-03-26,Clarenceborough,2024-02-29,2025-02-28,Visa,Manual,Frequent,['Books'],['Documentary'],['Smart TV'],High,4.3,1,365,71,327,True,False,False,True,0,0,0,1,1,0,0,0,0,0,0,0
458,Megan Castaneda,estradaholly@example.net,estradaholly,2006-03-03,Wellsville,2024-03-26,2025-03-26,Visa,Manual,Occasional,['Books'],['Drama'],['Tablet'],Medium,4.3,9,365,19,301,False,True,False,True,0,0,1,0,0,0,0,0,1,0,0,0
459,Kristina Barrera,michaeljohnson@example.net,michaeljohnson,1986-04-21,Smithview,2024-04-03,2025-04-03,Visa,Manual,Regular,['Books'],['Comedy'],['Smart TV'],High,4.4,1,365,39,293,True,False,True,False,0,0,0,1,0,0,1,0,0,0,0,0
460,Keith Harding,christopherjohnson@example.com,christopherjohnson,1967-03-26,Larryside,2024-01-26,2025-01-25,Amex,Manual,Occasional,['Clothing'],['Documentary'],['Tablet'],High,3.1,10,365,58,361,False,True,False,True,0,0,1,0,1,0,0,0,0,0,0,0
461,John Smith,woodsdavid@example.org,woodsdavid,1969-04-07,Lake Amber,2024-02-23,2025-02-22,Visa,Manual,Frequent,['Electronics'],['Romance'],['Smartphone'],Low,4.3,0,365,56,333,False,True,True,False,0,0,0,0,0,0,0,0,0,0,1,0
462,Cindy Valenzuela,hicksjulia@example.org,hicksjulia,1975-01-27,Jorgechester,2024-04-04,2025-04-04,Visa,Auto-renew,Occasional,['Clothing'],['Documentary'],['Smart TV'],Low,3.2,6,365,50,292,False,True,True,False,0,0,0,1,1,0,0,0,0,0,0,0
463,David Edwards,riveramary@example.com,riveramary,1974-06-19,Pachecoville,2024-04-14,2025-04-14,Mastercard,Manual,Regular,['Electronics'],['Comedy'],['Smart TV'],Medium,3.2,3,365,51,282,False,True,False,True,0,0,0,1,0,0,1,0,0,0,0,0
464,Mark Ruiz,igross@example.org,igross,1944-12-07,Gonzalezshire,2024-01-21,2025-01-20,Amex,Auto-renew,Regular,['Clothing'],['Sci-Fi'],['Smartphone'],High,4.8,3,365,81,366,True,False,False,True,0,0,0,0,0,0,0,0,0,1,0,1
465,Amanda Dunn,onealryan@example.com,onealryan,1980-08-28,Craigberg,2024-02-04,2025-02-03,Mastercard,Auto-renew,Occasional,['Clothing'],['Action'],['Tablet'],Low,4.3,9,365,45,352,True,False,True,False,0,0,1,0,0,0,0,1,0,0,0,0
466,Thomas Jones,jennifer93@example.org,jennifer93,1988-01-26,Jamesshire,2024-03-11,2025-03-11,Mastercard,Manual,Occasional,['Books'],['Action'],['Tablet'],High,3.8,0,365,37,316,True,False,False,True,0,0,1,0,0,0,0,1,0,0,0,0
467,Joseph Payne,jeremy97@example.net,jeremy97,1997-10-12,Lake Shelley,2024-01-11,2025-01-10,Amex,Manual,Regular,['Books'],['Sci-Fi'],['Smartphone'],High,4.8,6,365,28,376,True,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1
468,Krista Franklin,ycruz@example.com,ycruz,1989-10-21,Adriennemouth,2024-01-26,2025-01-25,Mastercard,Auto-renew,Occasional,['Electronics'],['Action'],['Tablet'],Medium,4.8,2,365,36,361,True,False,True,False,0,0,1,0,0,0,0,1,0,0,0,0
469,Dwayne Lopez,uwebb@example.com,uwebb,1985-07-18,East Jodyview,2024-01-10,2025-01-09,Mastercard,Auto-renew,Regular,['Clothing'],['Documentary'],['Smart TV'],Medium,3.6,9,365,40,377,True,False,False,True,0,0,0,1,1,0,0,0,0,0,0,1
470,Jesse Pacheco,robertsdeanna@example.org,robertsdeanna,1969-12-28,Amandaville,2024-02-03,2025-02-02,Amex,Manual,Frequent,['Books'],['Documentary'],['Smartphone'],Low,4.5,10,365,56,353,False,True,True,False,0,0,0,0,1,0,0,0,0,0,0,0
471,Jose Benson,robert10@example.com,robert10,2001-06-30,Bushhaven,2024-04-14,2025-04-14,Amex,Manual,Frequent,['Books'],['Comedy'],['Smart TV'],Low,4.7,0,365,24,282,True,False,True,False,0,0,0,1,0,0,1,0,0,0,0,0
472,Michelle Dorsey,marshallstephen@example.net,marshallstephen,1952-09-22,New Katelyn,2024-04-10,2025-04-10,Amex,Manual,Regular,['Clothing'],['Drama'],['Tablet'],Medium,4.7,2,365,73,286,True,False,True,False,0,0,1,0,0,0,0,0,1,0,0,0
473,Jesse Zavala,pughkaren@example.org,pughkaren,1961-12-17,South Trevor,2024-01-28,2025-01-27,Visa,Auto-renew,Regular,['Books'],['Comedy'],['Smart TV'],Low,3.9,3,365,64,359,False,True,False,True,0,0,0,1,0,0,1,0,0,0,0,0
474,John Brown,lindaparks@example.com,lindaparks,1981-12-09,Richardsmouth,2024-02-03,2025-02-02,Mastercard,Manual,Regular,['Electronics'],['Action'],['Smart TV'],High,4.9,7,365,44,353,False,True,False,True,0,0,0,1,0,0,0,1,0,0,0,0
475,Scott Leblanc,andersonjaime@example.org,andersonjaime,1944-09-17,East Victoria,2024-03-26,2025-03-26,Amex,Manual,Occasional,['Electronics'],['Sci-Fi'],['Smartphone'],Low,3.1,1,365,81,301,True,False,False,True,0,0,0,0,0,0,0,0,0,1,0,0
476,Lisa Thomas,merrittmichael@example.com,merrittmichael,1973-09-04,West Nicole,2024-02-10,2025-02-09,Visa,Manual,Frequent,['Clothing'],['Drama'],['Smartphone'],Medium,4.0,4,365,52,346,False,True,True,False,0,0,0,0,0,0,0,0,1,0,0,0
477,Dennis Moore,jaclyn55@example.org,jaclyn55,2005-10-15,Lake Andreabury,2024-03-24,2025-03-24,Mastercard,Manual,Occasional,['Clothing'],['Documentary'],['Tablet'],High,4.3,2,365,20,303,True,False,False,True,0,0,1,0,1,0,0,0,0,0,0,0
478,Corey Nolan,jeremymorton@example.org,jeremymorton,1974-07-02,Lake Brenda,2024-03-27,2025-03-27,Mastercard,Manual,Regular,['Books'],['Romance'],['Smart TV'],High,4.0,6,365,51,300,True,False,False,True,0,0,0,1,0,0,0,0,0,0,1,0
479,Erin Osborn,brandygarner@example.org,brandygarner,1983-09-27,Lake Joe,2024-02-12,2025-02-11,Visa,Manual,Regular,['Electronics'],['Documentary'],['Smart TV'],High,4.1,6,365,42,344,True,False,True,False,0,0,0,1,1,0,0,0,0,0,0,0
480,Juan Frederick,bennettsuzanne@example.com,bennettsuzanne,2005-10-28,Sallyburgh,2024-01-17,2025-01-16,Mastercard,Auto-renew,Regular,['Books'],['Drama'],['Smart TV'],High,4.7,10,365,20,370,True,False,True,False,0,0,0,1,0,0,0,0,1,0,0,1
481,Alexandra Duffy,stephendonaldson@example.net,stephendonaldson,1992-04-03,Fordhaven,2024-04-08,2025-04-08,Visa,Auto-renew,Occasional,['Books'],['Drama'],['Smartphone'],High,3.6,6,365,33,288,True,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0
482,Wanda Kim,christopher16@example.org,christopher16,1943-05-01,Lake Michaelmouth,2024-02-15,2025-02-14,Visa,Auto-renew,Frequent,['Electronics'],['Drama'],['Smart TV'],Low,4.8,5,365,82,341,True,False,False,True,0,0,0,1,0,0,0,0,1,0,0,0
483,Timothy Henry,kristopherblevins@example.net,kristopherblevins,1964-05-02,South Elizabeth,2024-03-24,2025-03-24,Amex,Manual,Occasional,['Books'],['Documentary'],['Tablet'],Medium,3.2,8,365,61,303,True,False,False,True,0,0,1,0,1,0,0,0,0,0,0,0
484,Mr. Michael Hunt,henryjoel@example.com,henryjoel,1992-09-30,Tiffanyshire,2024-03-03,2025-03-03,Amex,Manual,Occasional,['Electronics'],['Action'],['Smart TV'],High,4.9,6,365,33,324,True,False,False,True,0,0,0,1,0,0,0,1,0,0,0,0
485,Todd Bates,ttran@example.org,ttran,1957-06-15,Reneefurt,2024-04-11,2025-04-11,Mastercard,Auto-renew,Occasional,['Electronics'],['Horror'],['Tablet'],High,3.0,1,365,68,285,True,False,False,True,0,0,1,0,0,1,0,0,0,0,0,0
486,William Gilmore,christhompson@example.com,christhompson,1970-01-17,South Richard,2024-04-13,2025-04-13,Amex,Manual,Regular,['Electronics'],['Sci-Fi'],['Smart TV'],High,4.7,10,365,55,283,False,True,True,False,0,0,0,1,0,0,0,0,0,1,0,0
487,Mr. Steven Mitchell MD,jacksonnathan@example.org,jacksonnathan,2000-06-20,South Mikemouth,2024-02-29,2025-02-28,Amex,Auto-renew,Regular,['Books'],['Drama'],['Tablet'],Medium,4.2,7,365,25,327,True,False,False,True,0,0,1,0,0,0,0,0,1,0,0,0
488,Norma Khan,anthonyhunter@example.net,anthonyhunter,1960-01-13,Port Shannon,2024-03-30,2025-03-30,Amex,Manual,Frequent,['Clothing'],['Romance'],['Tablet'],Medium,4.0,2,365,65,297,False,True,False,True,0,0,1,0,0,0,0,0,0,0,1,0
489,Diana Chavez,porterchristina@example.net,porterchristina,1943-07-23,South Richard,2024-03-11,2025-03-11,Amex,Auto-renew,Occasional,['Clothing'],['Comedy'],['Tablet'],Low,4.6,3,365,82,316,False,True,False,True,0,0,1,0,0,0,1,0,0,0,0,0
490,Christopher Tran,kelly32@example.net,kelly32,1994-12-01,West Laurie,2024-01-08,2025-01-07,Amex,Manual,Occasional,['Electronics'],['Sci-Fi'],['Tablet'],High,3.6,1,365,31,379,False,True,True,False,0,0,1,0,0,0,0,0,0,1,0,1
491,Christina Murphy,brittany19@example.net,brittany19,1950-10-02,East Ianchester,2024-04-08,2025-04-08,Visa,Auto-renew,Regular,['Clothing'],['Drama'],['Tablet'],Low,3.9,1,365,75,288,False,True,True,False,0,0,1,0,0,0,0,0,1,0,0,0
492,Taylor Snow,perezcaleb@example.com,perezcaleb,1981-10-05,New Elizabeth,2024-02-28,2025-02-27,Visa,Auto-renew,Occasional,['Books'],['Horror'],['Tablet'],High,4.9,1,365,44,328,False,True,False,True,0,0,1,0,0,1,0,0,0,0,0,0
493,Kelly Adams,hollandjennifer@example.org,hollandjennifer,1985-09-18,Rachelside,2024-02-01,2025-01-31,Visa,Manual,Frequent,['Electronics'],['Drama'],['Tablet'],High,3.4,2,365,40,355,True,False,True,False,0,0,1,0,0,0,0,0,1,0,0,0
494,Seth Wagner,epalmer@example.com,epalmer,1946-09-25,West Lynn,2024-01-03,2025-01-02,Mastercard,Auto-renew,Regular,['Electronics'],['Drama'],['Tablet'],Medium,3.2,0,365,79,384,True,False,False,True,0,0,1,0,0,0,0,0,1,0,0,1
